sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Communio,Cross Reaping,Executioner's Gallows,Executioner's Gibbet,Gallows,Gibbet,Gluttony,Harpe,Harvest Moon,Infernal Slice,Lemure's Slice,Perfectio,Plentiful Harvest,Sacrificium,Shadow of Death,Slice,Soul Slice,Unveiled Gallows,Unveiled Gibbet,Void Reaping,Waxing Slice
60144,60724,Waxing Slice,56579.0,215970,263242,306304,103440,95873,70159,146092,68583,30859,0,67895,133996,163998,126151,167516,101544,98958,188123,49788,105290,291946,113158
61445,61977,Auto,10837.0,226807,263242,306304,103440,95873,70159,146092,68583,30859,0,67895,133996,163998,126151,167516,101544,98958,188123,49788,105290,291946,113158
62634,63174,Infernal Slice,67895.0,226807,263242,306304,103440,95873,70159,146092,68583,30859,0,135790,133996,163998,126151,167516,101544,98958,188123,49788,105290,291946,113158
64645,65177,Auto,10837.0,237644,263242,306304,103440,95873,70159,146092,68583,30859,0,135790,133996,163998,126151,167516,101544,98958,188123,49788,105290,291946,113158
65125,66155,Soul Slice,58841.0,237644,263242,306304,103440,95873,70159,146092,68583,30859,0,135790,133996,163998,126151,167516,101544,98958,246964,49788,105290,291946,113158
65745,66815,Gluttony,63367.0,237644,263242,306304,103440,95873,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,98958,246964,49788,105290,291946,113158
67845,68377,Auto,10837.0,248481,263242,306304,103440,95873,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,98958,246964,49788,105290,291946,113158
67615,69755,Executioner's Gallows,92789.0,248481,263242,306304,196229,95873,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,98958,246964,49788,105290,291946,113158
70106,70726,Executioner's Gibbet,92789.0,248481,263242,306304,196229,188662,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,98958,246964,49788,105290,291946,113158
71045,71577,Auto,10837.0,259318,263242,306304,196229,188662,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,98958,246964,49788,105290,291946,113158
72596,73086,Slice,47524.0,259318,263242,306304,196229,188662,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,146482,246964,49788,105290,291946,113158
74245,74777,Auto,10837.0,270155,263242,306304,196229,188662,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,146482,246964,49788,105290,291946,113158
75087,75667,Waxing Slice,56579.0,270155,263242,306304,196229,188662,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,146482,246964,49788,105290,291946,169737
77445,77977,Auto,10837.0,280992,263242,306304,196229,188662,70159,146092,131950,30859,0,135790,133996,163998,126151,167516,101544,146482,246964,49788,105290,291946,169737
77577,78117,Infernal Slice,67895.0,280992,263242,306304,196229,188662,70159,146092,131950,30859,0,203685,133996,163998,126151,167516,101544,146482,246964,49788,105290,291946,169737
80645,81177,Auto,10837.0,291829,263242,306304,196229,188662,70159,146092,131950,30859,0,203685,133996,163998,126151,167516,101544,146482,246964,49788,105290,291946,169737
80068,81228,Shadow of Death,33945.0,291829,263242,306304,196229,188662,70159,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,146482,246964,49788,105290,291946,169737
80688,81228,Unveiled Gallows,49788.0,291829,263242,306304,196229,188662,70159,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,146482,246964,99576,105290,291946,169737
82558,83048,Gallows,70159.0,291829,263242,306304,196229,188662,140318,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,146482,246964,99576,105290,291946,169737
83845,84377,Auto,10837.0,302666,263242,306304,196229,188662,140318,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,146482,246964,99576,105290,291946,169737
85049,85539,Slice,47524.0,302666,263242,306304,196229,188662,140318,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,194006,246964,99576,105290,291946,169737
87045,87577,Auto,10837.0,313503,263242,306304,196229,188662,140318,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,194006,246964,99576,105290,291946,169737
87539,88119,Waxing Slice,56579.0,313503,263242,306304,196229,188662,140318,146092,131950,30859,0,203685,133996,163998,126151,167516,135489,194006,246964,99576,105290,291946,226316
90030,90570,Infernal Slice,67895.0,313503,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,194006,246964,99576,105290,291946,226316
90245,90777,Auto,10837.0,324340,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,194006,246964,99576,105290,291946,226316
92520,93010,Slice,47524.0,324340,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,105290,291946,226316
93445,93977,Auto,10837.0,335177,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,105290,291946,226316
95011,95591,Waxing Slice,56579.0,335177,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,105290,291946,282895
95631,96171,Unveiled Gibbet,49788.0,335177,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,155078,291946,282895
96645,97177,Auto,10837.0,346014,263242,306304,196229,188662,140318,146092,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,155078,291946,282895
97501,97991,Gibbet,70159.0,346014,263242,306304,196229,188662,140318,216251,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,155078,291946,282895
99845,100377,Auto,10837.0,356851,263242,306304,196229,188662,140318,216251,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,246964,99576,155078,291946,282895
99992,101022,Soul Slice,58841.0,356851,263242,306304,196229,188662,140318,216251,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,305805,99576,155078,291946,282895
100612,101152,Unveiled Gallows,49788.0,356851,263242,306304,196229,188662,140318,216251,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,305805,149364,155078,291946,282895
102482,102972,Gallows,70159.0,356851,263242,306304,196229,188662,210477,216251,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,305805,149364,155078,291946,282895
103045,103577,Auto,10837.0,367688,263242,306304,196229,188662,210477,216251,131950,30859,0,271580,133996,163998,126151,167516,135489,241530,305805,149364,155078,291946,282895
104973,105513,Infernal Slice,67895.0,367688,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,135489,241530,305805,149364,155078,291946,282895
106245,106777,Auto,10837.0,378525,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,135489,241530,305805,149364,155078,291946,282895
107463,107953,Slice,47524.0,378525,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,135489,289054,305805,149364,155078,291946,282895
109445,109977,Auto,10837.0,389362,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,135489,289054,305805,149364,155078,291946,282895
109954,111114,Shadow of Death,33945.0,389362,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,169434,289054,305805,149364,155078,291946,282895
112444,113024,Waxing Slice,56579.0,389362,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,169434,289054,305805,149364,155078,291946,339474
112645,113177,Auto,10837.0,400199,263242,306304,196229,188662,210477,216251,131950,30859,0,339475,133996,163998,126151,167516,169434,289054,305805,149364,155078,291946,339474
114935,115475,Infernal Slice,67895.0,400199,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,289054,305805,149364,155078,291946,339474
115845,116377,Auto,10837.0,411036,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,289054,305805,149364,155078,291946,339474
117425,117915,Slice,47524.0,411036,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,336578,305805,149364,155078,291946,339474
119045,119577,Auto,10837.0,421873,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,336578,305805,149364,155078,291946,339474
119916,120496,Waxing Slice,56579.0,421873,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,336578,305805,149364,155078,291946,396053
122245,122777,Auto,10837.0,432710,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,336578,305805,149364,155078,291946,396053
122406,122946,Void Reaping,65629.0,432710,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,169434,336578,305805,149364,155078,357575,396053
123907,125067,Shadow of Death,33945.0,432710,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,203379,336578,305805,149364,155078,357575,396053
125445,125977,Auto,10837.0,443547,263242,306304,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,203379,336578,305805,149364,155078,357575,396053
126397,127017,Cross Reaping,74590.0,443547,263242,380894,196229,188662,210477,216251,131950,30859,0,407370,133996,163998,126151,167516,203379,336578,305805,149364,155078,357575,396053
127017,127727,Lemure's Slice,32630.0,443547,263242,380894,196229,188662,210477,216251,131950,30859,0,407370,166626,163998,126151,167516,203379,336578,305805,149364,155078,357575,396053
127898,128438,Void Reaping,74590.0,443547,263242,380894,196229,188662,210477,216251,131950,30859,0,407370,166626,163998,126151,167516,203379,336578,305805,149364,155078,432165,396053
128645,129177,Auto,11162.0,454709,263242,380894,196229,188662,210477,216251,131950,30859,0,407370,166626,163998,126151,167516,203379,336578,305805,149364,155078,432165,396053
128518,129278,Sacrificium,81588.0,454709,263242,380894,196229,188662,210477,216251,131950,30859,0,407370,166626,163998,126151,249104,203379,336578,305805,149364,155078,432165,396053
129398,130018,Cross Reaping,74590.0,454709,263242,455484,196229,188662,210477,216251,131950,30859,0,407370,166626,163998,126151,249104,203379,336578,305805,149364,155078,432165,396053
130018,130728,Lemure's Slice,32630.0,454709,263242,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,126151,249104,203379,336578,305805,149364,155078,432165,396053
131699,132319,Communio,128211.0,454709,391453,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,126151,249104,203379,336578,305805,149364,155078,432165,396053
132199,132731,Auto,11162.0,465871,391453,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,126151,249104,203379,336578,305805,149364,155078,432165,396053
133399,134559,Plentiful Harvest,116554.0,465871,391453,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,242705,249104,203379,336578,305805,149364,155078,432165,396053
135399,135931,Auto,11162.0,477033,391453,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,242705,249104,203379,336578,305805,149364,155078,432165,396053
135890,136430,Void Reaping,67598.0,477033,391453,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,242705,249104,203379,336578,305805,149364,155078,499763,396053
136510,137270,Sacrificium,81588.0,477033,391453,455484,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,242705,330692,203379,336578,305805,149364,155078,499763,396053
137390,138010,Cross Reaping,74590.0,477033,391453,530074,196229,188662,210477,216251,131950,30859,0,407370,199256,163998,242705,330692,203379,336578,305805,149364,155078,499763,396053
138010,138720,Lemure's Slice,32630.0,477033,391453,530074,196229,188662,210477,216251,131950,30859,0,407370,231886,163998,242705,330692,203379,336578,305805,149364,155078,499763,396053
138599,139131,Auto,11162.0,488195,391453,530074,196229,188662,210477,216251,131950,30859,0,407370,231886,163998,242705,330692,203379,336578,305805,149364,155078,499763,396053
138891,139431,Void Reaping,74590.0,488195,391453,530074,196229,188662,210477,216251,131950,30859,0,407370,231886,163998,242705,330692,203379,336578,305805,149364,155078,574353,396053
140391,141011,Cross Reaping,74590.0,488195,391453,604664,196229,188662,210477,216251,131950,30859,0,407370,231886,163998,242705,330692,203379,336578,305805,149364,155078,574353,396053
141011,141721,Lemure's Slice,32630.0,488195,391453,604664,196229,188662,210477,216251,131950,30859,0,407370,264516,163998,242705,330692,203379,336578,305805,149364,155078,574353,396053
141799,142331,Auto,11162.0,499357,391453,604664,196229,188662,210477,216251,131950,30859,0,407370,264516,163998,242705,330692,203379,336578,305805,149364,155078,574353,396053
142692,143312,Communio,128211.0,499357,519664,604664,196229,188662,210477,216251,131950,30859,0,407370,264516,163998,242705,330692,203379,336578,305805,149364,155078,574353,396053
144999,145531,Auto,11162.0,510519,519664,604664,196229,188662,210477,216251,131950,30859,0,407370,264516,163998,242705,330692,203379,336578,305805,149364,155078,574353,396053
144392,145682,Perfectio,151524.0,510519,519664,604664,196229,188662,210477,216251,131950,30859,0,407370,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
146883,147423,Infernal Slice,67895.0,510519,519664,604664,196229,188662,210477,216251,131950,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
147503,148573,Gluttony,63367.0,510519,519664,604664,196229,188662,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
148199,148731,Auto,10837.0,521356,519664,604664,196229,188662,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
149373,149993,Executioner's Gibbet,92789.0,521356,519664,604664,196229,281451,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
151399,151931,Auto,10837.0,532193,519664,604664,196229,281451,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
151864,154004,Executioner's Gallows,92789.0,532193,519664,604664,289018,281451,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
154599,155131,Auto,10837.0,543030,519664,604664,289018,281451,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,305805,149364,155078,574353,396053
154354,155384,Soul Slice,58841.0,543030,519664,604664,289018,281451,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,364646,149364,155078,574353,396053
154974,155514,Unveiled Gibbet,49788.0,543030,519664,604664,289018,281451,210477,216251,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,364646,149364,204866,574353,396053
156845,157335,Gibbet,70159.0,543030,519664,604664,289018,281451,210477,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,364646,149364,204866,574353,396053
157799,158331,Auto,10837.0,553867,519664,604664,289018,281451,210477,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,364646,149364,204866,574353,396053
159335,160365,Soul Slice,58841.0,553867,519664,604664,289018,281451,210477,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,423487,149364,204866,574353,396053
159955,160495,Unveiled Gallows,49788.0,553867,519664,604664,289018,281451,210477,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,423487,199152,204866,574353,396053
160999,161531,Auto,10837.0,564704,519664,604664,289018,281451,210477,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,423487,199152,204866,574353,396053
161826,162316,Gallows,70159.0,564704,519664,604664,289018,281451,280636,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,423487,199152,204866,574353,396053
164199,164731,Auto,10837.0,575541,519664,604664,289018,281451,280636,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,336578,423487,199152,204866,574353,396053
164316,164806,Slice,47524.0,575541,519664,604664,289018,281451,280636,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,384102,423487,199152,204866,574353,396053
166807,167387,Waxing Slice,56579.0,575541,519664,604664,289018,281451,280636,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,384102,423487,199152,204866,574353,452632
167399,167931,Auto,10837.0,586378,519664,604664,289018,281451,280636,286410,195317,30859,0,475265,264516,315522,242705,330692,203379,384102,423487,199152,204866,574353,452632
169297,169837,Infernal Slice,67895.0,586378,519664,604664,289018,281451,280636,286410,195317,30859,0,543160,264516,315522,242705,330692,203379,384102,423487,199152,204866,574353,452632
170599,171131,Auto,10837.0,597215,519664,604664,289018,281451,280636,286410,195317,30859,0,543160,264516,315522,242705,330692,203379,384102,423487,199152,204866,574353,452632
171787,172947,Shadow of Death,33945.0,597215,519664,604664,289018,281451,280636,286410,195317,30859,0,543160,264516,315522,242705,330692,237324,384102,423487,199152,204866,574353,452632
172407,172947,Unveiled Gibbet,49788.0,597215,519664,604664,289018,281451,280636,286410,195317,30859,0,543160,264516,315522,242705,330692,237324,384102,423487,199152,254654,574353,452632
173799,174331,Auto,10837.0,608052,519664,604664,289018,281451,280636,286410,195317,30859,0,543160,264516,315522,242705,330692,237324,384102,423487,199152,254654,574353,452632
174278,174768,Gibbet,70159.0,608052,519664,604664,289018,281451,280636,356569,195317,30859,0,543160,264516,315522,242705,330692,237324,384102,423487,199152,254654,574353,452632
176768,177308,Void Reaping,65629.0,608052,519664,604664,289018,281451,280636,356569,195317,30859,0,543160,264516,315522,242705,330692,237324,384102,423487,199152,254654,639982,452632
176999,177531,Auto,10837.0,618889,519664,604664,289018,281451,280636,356569,195317,30859,0,543160,264516,315522,242705,330692,237324,384102,423487,199152,254654,639982,452632
177388,178148,Sacrificium,79212.0,618889,519664,604664,289018,281451,280636,356569,195317,30859,0,543160,264516,315522,242705,409904,237324,384102,423487,199152,254654,639982,452632
178269,178889,Cross Reaping,72418.0,618889,519664,677082,289018,281451,280636,356569,195317,30859,0,543160,264516,315522,242705,409904,237324,384102,423487,199152,254654,639982,452632
178889,179599,Lemure's Slice,31680.0,618889,519664,677082,289018,281451,280636,356569,195317,30859,0,543160,296196,315522,242705,409904,237324,384102,423487,199152,254654,639982,452632
179769,180309,Void Reaping,72418.0,618889,519664,677082,289018,281451,280636,356569,195317,30859,0,543160,296196,315522,242705,409904,237324,384102,423487,199152,254654,712400,452632
180199,180731,Auto,10837.0,629726,519664,677082,289018,281451,280636,356569,195317,30859,0,543160,296196,315522,242705,409904,237324,384102,423487,199152,254654,712400,452632
181270,181890,Cross Reaping,72418.0,629726,519664,749500,289018,281451,280636,356569,195317,30859,0,543160,296196,315522,242705,409904,237324,384102,423487,199152,254654,712400,452632
181890,182600,Lemure's Slice,31680.0,629726,519664,749500,289018,281451,280636,356569,195317,30859,0,543160,327876,315522,242705,409904,237324,384102,423487,199152,254654,712400,452632
183570,184190,Communio,124476.0,629726,644140,749500,289018,281451,280636,356569,195317,30859,0,543160,327876,315522,242705,409904,237324,384102,423487,199152,254654,712400,452632
184070,184602,Auto,10837.0,640563,644140,749500,289018,281451,280636,356569,195317,30859,0,543160,327876,315522,242705,409904,237324,384102,423487,199152,254654,712400,452632
185271,186301,Soul Slice,58841.0,640563,644140,749500,289018,281451,280636,356569,195317,30859,0,543160,327876,315522,242705,409904,237324,384102,482328,199152,254654,712400,452632
187270,187802,Auto,10837.0,651400,644140,749500,289018,281451,280636,356569,195317,30859,0,543160,327876,315522,242705,409904,237324,384102,482328,199152,254654,712400,452632
