sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abyssal Drain (pet),Auto,Bloodspiller,Bloodspiller (pet),Carve and Spit,Comeuppance,Disesteem,Disesteem (pet),Edge of Shadow,Edge of Shadow (pet),Hard Slash,Salt and Darkness,Salted Earth,Salted Earth (dot),Scarlet Delirium,Shadowbringer,Shadowbringer (pet),Souleater,Syphon Strike,Torcleaver
6250,10500,Salted Earth (dot),6209.0,56492,38760,0,0,0,0,0,0,98974,0,62276,0,6209,12418,0,76041,0,49018,36956,0
10000,10581,Scarlet Delirium,78575.0,56492,38760,0,0,0,0,0,0,98974,0,62276,0,6209,12418,78575,76041,0,49018,36956,0
11250,12007,Salt and Darkness,63367.0,56492,38760,0,0,0,0,0,0,98974,0,62276,63367,6209,12418,78575,76041,0,49018,36956,0
10625,12098,Carve and Spit,68436.0,56492,38760,0,0,68436,0,0,0,98974,0,62276,63367,6209,12418,78575,76041,0,49018,36956,0
12421,12953,Auto,11233.0,56492,49993,0,0,68436,0,0,0,98974,0,62276,63367,6209,12418,78575,76041,0,49018,36956,0
12500,13170,Comeuppance,91251.0,56492,49993,0,0,68436,91251,0,0,98974,0,62276,63367,6209,12418,78575,76041,0,49018,36956,0
6250,13500,Salted Earth (dot),6209.0,56492,49993,0,0,68436,91251,0,0,98974,0,62276,63367,6209,18627,78575,76041,0,49018,36956,0
13125,13749,Edge of Shadow,58299.0,56492,49993,0,0,68436,91251,0,0,157273,0,62276,63367,6209,18627,78575,76041,0,49018,36956,0
14325,14325,Shadowbringer (pet),76672.0,56492,49993,0,0,68436,91251,0,0,157273,0,62276,63367,6209,18627,78575,76041,76672,49018,36956,0
13750,14416,Shadowbringer,76041.0,56492,49993,0,0,68436,91251,0,0,157273,0,62276,63367,6209,18627,78575,152082,76672,49018,36956,0
15000,15620,Torcleaver,103925.0,56492,49993,0,0,68436,91251,0,0,157273,0,62276,63367,6209,18627,78575,152082,76672,49018,36956,103925
15381,15913,Auto,11233.0,56492,61226,0,0,68436,91251,0,0,157273,0,62276,63367,6209,18627,78575,152082,76672,49018,36956,103925
15625,16249,Edge of Shadow,58299.0,56492,61226,0,0,68436,91251,0,0,215572,0,62276,63367,6209,18627,78575,152082,76672,49018,36956,103925
6250,16500,Salted Earth (dot),6209.0,56492,61226,0,0,68436,91251,0,0,215572,0,62276,63367,6209,24836,78575,152082,76672,49018,36956,103925
16525,16525,Edge of Shadow (pet),56492.0,56492,61226,0,0,68436,91251,0,0,215572,56492,62276,63367,6209,24836,78575,152082,76672,49018,36956,103925
16625,17249,Edge of Shadow,58299.0,56492,61226,0,0,68436,91251,0,0,273871,56492,62276,63367,6209,24836,78575,152082,76672,49018,36956,103925
18725,18725,Bloodspiller (pet),56492.0,56492,61226,0,56492,68436,91251,0,0,273871,56492,62276,63367,6209,24836,78575,152082,76672,49018,36956,103925
18341,18873,Auto,11233.0,56492,72459,0,56492,68436,91251,0,0,273871,56492,62276,63367,6209,24836,78575,152082,76672,49018,36956,103925
17500,19150,Disesteem,126741.0,56492,72459,0,56492,68436,91251,126741,0,273871,56492,62276,63367,6209,24836,78575,152082,76672,49018,36956,103925
6250,19500,Salted Earth (dot),6209.0,56492,72459,0,56492,68436,91251,126741,0,273871,56492,62276,63367,6209,31045,78575,152082,76672,49018,36956,103925
20000,20802,Bloodspiller,76041.0,56492,72459,76041,56492,68436,91251,126741,0,273871,56492,62276,63367,6209,31045,78575,152082,76672,49018,36956,103925
20925,20925,Disesteem (pet),83400.0,56492,72459,76041,56492,68436,91251,126741,83400,273871,56492,62276,63367,6209,31045,78575,152082,76672,49018,36956,103925
21301,21833,Auto,11233.0,56492,83692,76041,56492,68436,91251,126741,83400,273871,56492,62276,63367,6209,31045,78575,152082,76672,49018,36956,103925
22500,23124,Syphon Strike,48154.0,56492,83692,76041,56492,68436,91251,126741,83400,273871,56492,62276,63367,6209,31045,78575,152082,76672,49018,85110,103925
24261,24793,Auto,11233.0,56492,94925,76041,56492,68436,91251,126741,83400,273871,56492,62276,63367,6209,31045,78575,152082,76672,49018,85110,103925
25001,25625,Souleater,57933.0,56492,94925,76041,56492,68436,91251,126741,83400,273871,56492,62276,63367,6209,31045,78575,152082,76672,106951,85110,103925
27221,27753,Auto,8621.0,56492,103546,76041,56492,68436,91251,126741,83400,273871,56492,62276,63367,6209,31045,78575,152082,76672,106951,85110,103925
27501,28082,Hard Slash,29177.0,56492,103546,76041,56492,68436,91251,126741,83400,273871,56492,91453,63367,6209,31045,78575,152082,76672,106951,85110,103925
30001,30625,Syphon Strike,36956.0,56492,103546,76041,56492,68436,91251,126741,83400,273871,56492,91453,63367,6209,31045,78575,152082,76672,106951,122066,103925
30181,30713,Auto,8621.0,56492,112167,76041,56492,68436,91251,126741,83400,273871,56492,91453,63367,6209,31045,78575,152082,76672,106951,122066,103925
32500,33124,Souleater,43149.0,56492,112167,76041,56492,68436,91251,126741,83400,273871,56492,91453,63367,6209,31045,78575,152082,76672,150100,122066,103925
33141,33673,Auto,7966.0,56492,120133,76041,56492,68436,91251,126741,83400,273871,56492,91453,63367,6209,31045,78575,152082,76672,150100,122066,103925
35001,35582,Hard Slash,26969.0,56492,120133,76041,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,150100,122066,103925
36101,36633,Auto,7966.0,56492,128099,76041,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,150100,122066,103925
37501,38125,Syphon Strike,34158.0,56492,128099,76041,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,150100,156224,103925
39061,39593,Auto,7966.0,56492,136065,76041,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,150100,156224,103925
40001,40625,Souleater,43149.0,56492,136065,76041,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,193249,156224,103925
42021,42553,Auto,7966.0,56492,144031,76041,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,193249,156224,103925
42501,43303,Bloodspiller,53939.0,56492,144031,129980,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,193249,156224,103925
44981,45513,Auto,7960.0,56492,151991,129980,56492,68436,91251,126741,83400,273871,56492,118422,63367,6209,31045,78575,152082,76672,193249,156224,103925
45001,45582,Hard Slash,26950.0,56492,151991,129980,56492,68436,91251,126741,83400,273871,56492,145372,63367,6209,31045,78575,152082,76672,193249,156224,103925
47501,48125,Syphon Strike,34135.0,56492,151991,129980,56492,68436,91251,126741,83400,273871,56492,145372,63367,6209,31045,78575,152082,76672,193249,190359,103925
47941,48473,Auto,7960.0,56492,159951,129980,56492,68436,91251,126741,83400,273871,56492,145372,63367,6209,31045,78575,152082,76672,193249,190359,103925
48126,48750,Edge of Shadow,41322.0,56492,159951,129980,56492,68436,91251,126741,83400,315193,56492,145372,63367,6209,31045,78575,152082,76672,193249,190359,103925
50001,50625,Souleater,43119.0,56492,159951,129980,56492,68436,91251,126741,83400,315193,56492,145372,63367,6209,31045,78575,152082,76672,236368,190359,103925
50901,51433,Auto,7960.0,56492,167911,129980,56492,68436,91251,126741,83400,315193,56492,145372,63367,6209,31045,78575,152082,76672,236368,190359,103925
52501,53082,Hard Slash,26950.0,56492,167911,129980,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,236368,190359,103925
53861,54393,Auto,7960.0,56492,175871,129980,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,236368,190359,103925
55001,55625,Syphon Strike,34135.0,56492,175871,129980,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,236368,224494,103925
56821,57353,Auto,7960.0,56492,183831,129980,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,236368,224494,103925
57501,58125,Souleater,43119.0,56492,183831,129980,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,279487,224494,103925
59781,60313,Auto,7960.0,56492,191791,129980,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,279487,224494,103925
60001,60803,Bloodspiller,53902.0,56492,191791,183882,56492,68436,91251,126741,83400,315193,56492,172322,63367,6209,31045,78575,152082,76672,279487,224494,103925
62501,63082,Hard Slash,26950.0,56492,191791,183882,56492,68436,91251,126741,83400,315193,56492,199272,63367,6209,31045,78575,152082,76672,279487,224494,103925
62741,63273,Auto,7960.0,56492,199751,183882,56492,68436,91251,126741,83400,315193,56492,199272,63367,6209,31045,78575,152082,76672,279487,224494,103925
65001,65625,Syphon Strike,34135.0,56492,199751,183882,56492,68436,91251,126741,83400,315193,56492,199272,63367,6209,31045,78575,152082,76672,279487,258629,103925
65701,66233,Auto,7960.0,56492,207711,183882,56492,68436,91251,126741,83400,315193,56492,199272,63367,6209,31045,78575,152082,76672,279487,258629,103925
67501,68082,Scarlet Delirium,55697.0,56492,207711,183882,56492,68436,91251,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,103925
68661,69193,Auto,7960.0,56492,215671,183882,56492,68436,91251,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,103925
70001,70671,Comeuppance,64681.0,56492,215671,183882,56492,68436,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,103925
70626,72099,Carve and Spit,48511.0,56492,215671,183882,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,103925
71621,72153,Auto,7960.0,56492,223631,183882,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,103925
72501,73121,Torcleaver,73667.0,56492,223631,183882,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,177592
74581,75113,Auto,7960.0,56492,231591,183882,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,279487,258629,177592
75002,75626,Souleater,43119.0,56492,231591,183882,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,322606,258629,177592
77541,78073,Auto,7960.0,56492,239551,183882,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,322606,258629,177592
77502,78304,Bloodspiller,53902.0,56492,239551,237784,56492,116947,155932,126741,83400,315193,56492,199272,63367,6209,31045,134272,152082,76672,322606,258629,177592
78127,78751,Edge of Shadow,41322.0,56492,239551,237784,56492,116947,155932,126741,83400,356515,56492,199272,63367,6209,31045,134272,152082,76672,322606,258629,177592
80002,80583,Hard Slash,26950.0,56492,239551,237784,56492,116947,155932,126741,83400,356515,56492,226222,63367,6209,31045,134272,152082,76672,322606,258629,177592
80501,81033,Auto,7960.0,56492,247511,237784,56492,116947,155932,126741,83400,356515,56492,226222,63367,6209,31045,134272,152082,76672,322606,258629,177592
82502,83126,Syphon Strike,34041.0,56492,247511,237784,56492,116947,155932,126741,83400,356515,56492,226222,63367,6209,31045,134272,152082,76672,322606,292670,177592
83461,83993,Auto,7939.0,56492,255450,237784,56492,116947,155932,126741,83400,356515,56492,226222,63367,6209,31045,134272,152082,76672,322606,292670,177592
85002,85626,Souleater,43000.0,56492,255450,237784,56492,116947,155932,126741,83400,356515,56492,226222,63367,6209,31045,134272,152082,76672,365606,292670,177592
86421,86953,Auto,7939.0,56492,263389,237784,56492,116947,155932,126741,83400,356515,56492,226222,63367,6209,31045,134272,152082,76672,365606,292670,177592
87502,88083,Hard Slash,26876.0,56492,263389,237784,56492,116947,155932,126741,83400,356515,56492,253098,63367,6209,31045,134272,152082,76672,365606,292670,177592
89381,89913,Auto,7939.0,56492,271328,237784,56492,116947,155932,126741,83400,356515,56492,253098,63367,6209,31045,134272,152082,76672,365606,292670,177592
90002,90626,Syphon Strike,34041.0,56492,271328,237784,56492,116947,155932,126741,83400,356515,56492,253098,63367,6209,31045,134272,152082,76672,365606,326711,177592
92341,92873,Auto,7939.0,56492,279267,237784,56492,116947,155932,126741,83400,356515,56492,253098,63367,6209,31045,134272,152082,76672,365606,326711,177592
92502,93126,Souleater,43000.0,56492,279267,237784,56492,116947,155932,126741,83400,356515,56492,253098,63367,6209,31045,134272,152082,76672,408606,326711,177592
95002,95583,Hard Slash,26876.0,56492,279267,237784,56492,116947,155932,126741,83400,356515,56492,279974,63367,6209,31045,134272,152082,76672,408606,326711,177592
95301,95833,Auto,7939.0,56492,287206,237784,56492,116947,155932,126741,83400,356515,56492,279974,63367,6209,31045,134272,152082,76672,408606,326711,177592
96250,97150,Salted Earth,4475.0,56492,287206,237784,56492,116947,155932,126741,83400,356515,56492,279974,63367,10684,31045,134272,152082,76672,408606,326711,177592
96250,97500,Salted Earth (dot),4475.0,56492,287206,237784,56492,116947,155932,126741,83400,356515,56492,279974,63367,10684,35520,134272,152082,76672,408606,326711,177592
97502,98126,Syphon Strike,34041.0,56492,287206,237784,56492,116947,155932,126741,83400,356515,56492,279974,63367,10684,35520,134272,152082,76672,408606,360752,177592
98261,98793,Auto,7939.0,56492,295145,237784,56492,116947,155932,126741,83400,356515,56492,279974,63367,10684,35520,134272,152082,76672,408606,360752,177592
98127,98884,Salt and Darkness,44795.0,56492,295145,237784,56492,116947,155932,126741,83400,356515,56492,279974,108162,10684,35520,134272,152082,76672,408606,360752,177592
96250,100500,Salted Earth (dot),4475.0,56492,295145,237784,56492,116947,155932,126741,83400,356515,56492,279974,108162,10684,39995,134272,152082,76672,408606,360752,177592
100002,100626,Souleater,43000.0,56492,295145,237784,56492,116947,155932,126741,83400,356515,56492,279974,108162,10684,39995,134272,152082,76672,451606,360752,177592
101221,101753,Auto,7939.0,56492,303084,237784,56492,116947,155932,126741,83400,356515,56492,279974,108162,10684,39995,134272,152082,76672,451606,360752,177592
102502,103083,Hard Slash,26876.0,56492,303084,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,39995,134272,152082,76672,451606,360752,177592
96250,103500,Salted Earth (dot),4475.0,56492,303084,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,44470,134272,152082,76672,451606,360752,177592
104181,104713,Auto,7939.0,56492,311023,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,44470,134272,152082,76672,451606,360752,177592
105002,105626,Syphon Strike,34041.0,56492,311023,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,44470,134272,152082,76672,451606,394793,177592
96250,106500,Salted Earth (dot),4475.0,56492,311023,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,48945,134272,152082,76672,451606,394793,177592
107141,107673,Auto,7939.0,56492,318962,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,48945,134272,152082,76672,451606,394793,177592
107502,108126,Souleater,43000.0,56492,318962,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,48945,134272,152082,76672,494606,394793,177592
96250,109500,Salted Earth (dot),4475.0,56492,318962,237784,56492,116947,155932,126741,83400,356515,56492,306850,108162,10684,53420,134272,152082,76672,494606,394793,177592
110002,110583,Hard Slash,26876.0,56492,318962,237784,56492,116947,155932,126741,83400,356515,56492,333726,108162,10684,53420,134272,152082,76672,494606,394793,177592
110101,110633,Auto,7939.0,56492,326901,237784,56492,116947,155932,126741,83400,356515,56492,333726,108162,10684,53420,134272,152082,76672,494606,394793,177592
112502,113126,Syphon Strike,34041.0,56492,326901,237784,56492,116947,155932,126741,83400,356515,56492,333726,108162,10684,53420,134272,152082,76672,494606,428834,177592
113061,113593,Auto,7939.0,56492,334840,237784,56492,116947,155932,126741,83400,356515,56492,333726,108162,10684,53420,134272,152082,76672,494606,428834,177592
115002,115626,Souleater,43000.0,56492,334840,237784,56492,116947,155932,126741,83400,356515,56492,333726,108162,10684,53420,134272,152082,76672,537606,428834,177592
116021,116553,Auto,7939.0,56492,342779,237784,56492,116947,155932,126741,83400,356515,56492,333726,108162,10684,53420,134272,152082,76672,537606,428834,177592
117502,118083,Hard Slash,26876.0,56492,342779,237784,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,537606,428834,177592
118981,119513,Auto,7939.0,56492,350718,237784,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,537606,428834,177592
120002,120626,Syphon Strike,34041.0,56492,350718,237784,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,537606,462875,177592
121941,122473,Auto,7966.0,56492,358684,237784,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,537606,462875,177592
122502,123304,Bloodspiller,53939.0,56492,358684,291723,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,537606,462875,177592
124901,125433,Auto,7966.0,56492,366650,291723,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,537606,462875,177592
125003,125627,Souleater,43149.0,56492,366650,291723,56492,116947,155932,126741,83400,356515,56492,360602,108162,10684,53420,134272,152082,76672,580755,462875,177592
127503,128084,Hard Slash,36518.0,56492,366650,291723,56492,116947,155932,126741,83400,356515,56492,397120,108162,10684,53420,134272,152082,76672,580755,462875,177592
127861,128393,Auto,10787.0,56492,377437,291723,56492,116947,155932,126741,83400,356515,56492,397120,108162,10684,53420,134272,152082,76672,580755,462875,177592
128127,128751,Edge of Shadow,55993.0,56492,377437,291723,56492,116947,155932,126741,83400,412508,56492,397120,108162,10684,53420,134272,152082,76672,580755,462875,177592
129127,129751,Edge of Shadow,55993.0,56492,377437,291723,56492,116947,155932,126741,83400,468501,56492,397120,108162,10684,53420,134272,152082,76672,580755,462875,177592
129927,129927,Abyssal Drain (pet),53996.0,110488,377437,291723,56492,116947,155932,126741,83400,468501,56492,397120,108162,10684,53420,134272,152082,76672,580755,462875,177592
130002,130583,Scarlet Delirium,75471.0,110488,377437,291723,56492,116947,155932,126741,83400,468501,56492,397120,108162,10684,53420,209743,152082,76672,580755,462875,177592
130821,131353,Auto,10787.0,110488,388224,291723,56492,116947,155932,126741,83400,468501,56492,397120,108162,10684,53420,209743,152082,76672,580755,462875,177592
131253,131919,Shadowbringer,73039.0,110488,388224,291723,56492,116947,155932,126741,83400,468501,56492,397120,108162,10684,53420,209743,225121,76672,580755,462875,177592
130627,132100,Carve and Spit,65735.0,110488,388224,291723,56492,182682,155932,126741,83400,468501,56492,397120,108162,10684,53420,209743,225121,76672,580755,462875,177592
132503,133173,Comeuppance,87646.0,110488,388224,291723,56492,182682,243578,126741,83400,468501,56492,397120,108162,10684,53420,209743,225121,76672,580755,462875,177592
133128,133752,Edge of Shadow,55993.0,110488,388224,291723,56492,182682,243578,126741,83400,524494,56492,397120,108162,10684,53420,209743,225121,76672,580755,462875,177592
133781,134313,Auto,10787.0,110488,399011,291723,56492,182682,243578,126741,83400,524494,56492,397120,108162,10684,53420,209743,225121,76672,580755,462875,177592
134327,134327,Shadowbringer (pet),73287.0,110488,399011,291723,56492,182682,243578,126741,83400,524494,56492,397120,108162,10684,53420,209743,225121,149959,580755,462875,177592
133753,134419,Shadowbringer,73039.0,110488,399011,291723,56492,182682,243578,126741,83400,524494,56492,397120,108162,10684,53420,209743,298160,149959,580755,462875,177592
135003,135623,Torcleaver,99823.0,110488,399011,291723,56492,182682,243578,126741,83400,524494,56492,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
135628,136252,Edge of Shadow,55993.0,110488,399011,291723,56492,182682,243578,126741,83400,580487,56492,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
136527,136527,Edge of Shadow (pet),53996.0,110488,399011,291723,56492,182682,243578,126741,83400,580487,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
136628,137252,Edge of Shadow,55993.0,110488,399011,291723,56492,182682,243578,126741,83400,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
136741,137273,Auto,10787.0,110488,409798,291723,56492,182682,243578,126741,83400,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
138727,138727,Bloodspiller (pet),53996.0,110488,409798,291723,110488,182682,243578,126741,83400,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
137503,139153,Disesteem,121741.0,110488,409798,291723,110488,182682,243578,248482,83400,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
139701,140233,Auto,10787.0,110488,420585,291723,110488,182682,243578,248482,83400,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
140003,140805,Bloodspiller,73039.0,110488,420585,364762,110488,182682,243578,248482,83400,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
140927,140927,Disesteem (pet),79717.0,110488,420585,364762,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
142661,143193,Auto,10787.0,110488,431372,364762,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
142503,143305,Bloodspiller,73039.0,110488,431372,437801,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,462875,277415
145003,145627,Syphon Strike,46254.0,110488,431372,437801,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,509129,277415
145621,146153,Auto,10787.0,110488,442159,437801,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,580755,509129,277415
147503,148127,Souleater,43149.0,110488,442159,437801,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,623904,509129,277415
148581,149113,Auto,7966.0,110488,450125,437801,110488,182682,243578,248482,163117,636480,110488,397120,108162,10684,53420,209743,298160,149959,623904,509129,277415
150003,150584,Hard Slash,26969.0,110488,450125,437801,110488,182682,243578,248482,163117,636480,110488,424089,108162,10684,53420,209743,298160,149959,623904,509129,277415
151541,152073,Auto,7966.0,110488,458091,437801,110488,182682,243578,248482,163117,636480,110488,424089,108162,10684,53420,209743,298160,149959,623904,509129,277415
152503,153127,Syphon Strike,34158.0,110488,458091,437801,110488,182682,243578,248482,163117,636480,110488,424089,108162,10684,53420,209743,298160,149959,623904,543287,277415
154501,155033,Auto,7966.0,110488,466057,437801,110488,182682,243578,248482,163117,636480,110488,424089,108162,10684,53420,209743,298160,149959,623904,543287,277415
155003,155627,Souleater,43149.0,110488,466057,437801,110488,182682,243578,248482,163117,636480,110488,424089,108162,10684,53420,209743,298160,149959,667053,543287,277415
157461,157993,Auto,7966.0,110488,474023,437801,110488,182682,243578,248482,163117,636480,110488,424089,108162,10684,53420,209743,298160,149959,667053,543287,277415
157503,158084,Hard Slash,26969.0,110488,474023,437801,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,667053,543287,277415
160003,160627,Syphon Strike,34158.0,110488,474023,437801,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,667053,577445,277415
160421,160953,Auto,7966.0,110488,481989,437801,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,667053,577445,277415
162503,163127,Souleater,43149.0,110488,481989,437801,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,710202,577445,277415
163381,163913,Auto,7966.0,110488,489955,437801,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,710202,577445,277415
165003,165805,Bloodspiller,53902.0,110488,489955,491703,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,710202,577445,277415
166341,166873,Auto,7960.0,110488,497915,491703,110488,182682,243578,248482,163117,636480,110488,451058,108162,10684,53420,209743,298160,149959,710202,577445,277415
167503,168084,Hard Slash,26950.0,110488,497915,491703,110488,182682,243578,248482,163117,636480,110488,478008,108162,10684,53420,209743,298160,149959,710202,577445,277415
168128,168752,Edge of Shadow,41322.0,110488,497915,491703,110488,182682,243578,248482,163117,677802,110488,478008,108162,10684,53420,209743,298160,149959,710202,577445,277415
169301,169833,Auto,7960.0,110488,505875,491703,110488,182682,243578,248482,163117,677802,110488,478008,108162,10684,53420,209743,298160,149959,710202,577445,277415
170003,170627,Syphon Strike,34135.0,110488,505875,491703,110488,182682,243578,248482,163117,677802,110488,478008,108162,10684,53420,209743,298160,149959,710202,611580,277415
172261,172793,Auto,7960.0,110488,513835,491703,110488,182682,243578,248482,163117,677802,110488,478008,108162,10684,53420,209743,298160,149959,710202,611580,277415
172503,173127,Souleater,43119.0,110488,513835,491703,110488,182682,243578,248482,163117,677802,110488,478008,108162,10684,53420,209743,298160,149959,753321,611580,277415
175004,175585,Hard Slash,26950.0,110488,513835,491703,110488,182682,243578,248482,163117,677802,110488,504958,108162,10684,53420,209743,298160,149959,753321,611580,277415
175221,175753,Auto,7960.0,110488,521795,491703,110488,182682,243578,248482,163117,677802,110488,504958,108162,10684,53420,209743,298160,149959,753321,611580,277415
177504,178128,Syphon Strike,34135.0,110488,521795,491703,110488,182682,243578,248482,163117,677802,110488,504958,108162,10684,53420,209743,298160,149959,753321,645715,277415
178181,178713,Auto,7960.0,110488,529755,491703,110488,182682,243578,248482,163117,677802,110488,504958,108162,10684,53420,209743,298160,149959,753321,645715,277415
180004,180628,Souleater,43119.0,110488,529755,491703,110488,182682,243578,248482,163117,677802,110488,504958,108162,10684,53420,209743,298160,149959,796440,645715,277415
181141,181673,Auto,7960.0,110488,537715,491703,110488,182682,243578,248482,163117,677802,110488,504958,108162,10684,53420,209743,298160,149959,796440,645715,277415
